test-group,index,status,input-events,input-octets,output-events,output-octets,instr.-rounds,diagnosis,time
ssh2-client-direct-tcpip-open-payload-maximum-packet-size(13),11247,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,987,1,passed,3.009
ssh2-client-direct-tcpip-open-payload-maximum-packet-size(14),11248,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,987,1,passed,3.022
ssh2-client-direct-tcpip-open-payload-maximum-packet-size(15),11249,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,987,1,passed,3.008
ssh2-client-direct-tcpip-open-payload-maximum-packet-size(16),11250,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,987,1,passed,3.016
ssh2-client-direct-tcpip-open-payload-maximum-packet-size(17),11251,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,987,1,passed,3.11
ssh2-client-direct-tcpip-open-payload-maximum-packet-size(18),11252,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,987,1,passed,3.017
ssh2-client-direct-tcpip-open-payload-maximum-packet-size(19),11253,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,987,1,passed,3.018
ssh2-client-direct-tcpip-open-payload-maximum-packet-size(20),11254,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,987,1,passed,3.012
ssh2-client-direct-tcpip-open-payload-maximum-packet-size(21),11255,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,987,1,passed,3.005
ssh2-client-direct-tcpip-open-payload-host-to-connect-length(0),11256,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,987,1,passed,3.106
ssh2-client-direct-tcpip-open-payload-host-to-connect-length(1),11257,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,987,1,passed,3.011
ssh2-client-direct-tcpip-open-payload-host-to-connect-length(2),11258,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,987,1,passed,3.015
ssh2-client-direct-tcpip-open-payload-host-to-connect-length(3),11259,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,987,1,passed,3.027
ssh2-client-direct-tcpip-open-payload-host-to-connect-length(4),11260,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,987,1,passed,3.108
ssh2-client-direct-tcpip-open-payload-host-to-connect-length(5),11261,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,987,1,passed,3.127
ssh2-client-direct-tcpip-open-payload-host-to-connect-length(6),11262,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,987,1,passed,3.024
ssh2-client-direct-tcpip-open-payload-host-to-connect-length(7),11263,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,987,1,passed,3.022
ssh2-client-direct-tcpip-open-payload-host-to-connect-length(8),11264,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,987,1,passed,3.021
ssh2-client-direct-tcpip-open-payload-host-to-connect-length(9),11265,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,987,1,passed,3.001
ssh2-client-direct-tcpip-open-payload-host-to-connect-length(10),11266,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,987,1,passed,3.02
ssh2-client-direct-tcpip-open-payload-host-to-connect-length(11),11267,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,987,1,passed,3.026
ssh2-client-direct-tcpip-open-payload-host-to-connect-length(12),11268,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,987,1,passed,3.023
ssh2-client-direct-tcpip-open-payload-host-to-connect-length(13),11269,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,987,1,passed,3.003
ssh2-client-direct-tcpip-open-payload-host-to-connect-length(14),11270,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,987,1,passed,3.118
ssh2-client-direct-tcpip-open-payload-host-to-connect-length(15),11271,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,987,1,passed,3.113
ssh2-client-direct-tcpip-open-payload-host-to-connect-length(16),11272,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,987,1,passed,3.115
ssh2-client-direct-tcpip-open-payload-host-to-connect-length(17),11273,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,987,1,passed,3.134
ssh2-client-direct-tcpip-open-payload-host-to-connect-length(18),11274,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,987,1,passed,3.01
ssh2-client-direct-tcpip-open-payload-host-to-connect-length(19),11275,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,987,1,passed,3.133
ssh2-client-direct-tcpip-open-payload-host-to-connect-length(20),11276,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,987,1,passed,3.015
ssh2-client-direct-tcpip-open-payload-host-to-connect-length(21),11277,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,987,1,passed,3.03
ssh2-client-direct-tcpip-open-payload-host-to-connect-token(0),11278,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,979,1,passed,3.116
ssh2-client-direct-tcpip-open-payload-host-to-connect-token(1),11279,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,979,1,passed,3.123
ssh2-client-direct-tcpip-open-payload-host-to-connect-token(2),11280,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,979,1,passed,3.123
ssh2-client-direct-tcpip-open-payload-host-to-connect-token(3),11281,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,979,1,passed,3.021
ssh2-client-direct-tcpip-open-payload-host-to-connect-token(4),11282,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,979,1,passed,3.023
ssh2-client-direct-tcpip-open-payload-host-to-connect-token(5),11283,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,979,1,passed,3.02
ssh2-client-direct-tcpip-open-payload-host-to-connect-token(6),11284,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,979,1,passed,3.021
ssh2-client-direct-tcpip-open-payload-host-to-connect-token(7),11285,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,979,1,passed,3.031
ssh2-client-direct-tcpip-open-payload-host-to-connect-token(8),11286,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,979,1,passed,3.146
ssh2-client-direct-tcpip-open-payload-host-to-connect-token(9),11287,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,979,1,passed,3.04
ssh2-client-direct-tcpip-open-payload-host-to-connect-token(10),11288,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,979,1,passed,3.124
ssh2-client-direct-tcpip-open-payload-host-to-connect-token(11),11289,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,979,1,passed,3.115
ssh2-client-direct-tcpip-open-payload-host-to-connect-token(12),11290,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,979,1,passed,3.019
ssh2-client-direct-tcpip-open-payload-host-to-connect-token(13),11291,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,979,1,passed,3.014
ssh2-client-direct-tcpip-open-payload-host-to-connect-token(14),11292,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,979,1,passed,3.107
ssh2-client-direct-tcpip-open-payload-host-to-connect-token(15),11293,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,979,1,passed,3.109
ssh2-client-direct-tcpip-open-payload-host-to-connect-token(16),11294,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,979,1,passed,3.113
ssh2-client-direct-tcpip-open-payload-host-to-connect-whitespace(0),11295,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,979,1,passed,3.123
ssh2-client-direct-tcpip-open-payload-host-to-connect-whitespace(1),11296,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,979,1,passed,3.014
ssh2-client-direct-tcpip-open-payload-host-to-connect-whitespace(2),11297,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,2027,1,passed,3.125
ssh2-client-direct-tcpip-open-payload-host-to-connect-whitespace(3),11298,SSH_MSG_CHANNEL_OPEN_CONFIRMATION,8,1043,10,33799,1,passed,3.129
ssh2-client-direct-tcpip-open-payload-host-to-connect-whitespace(4),11299,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,5075,1,passed,3.134
ssh2-client-direct-tcpip-open-payload-host-to-connect-whitespace(5),11300,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,1491,1,passed,3.021
ssh2-client-direct-tcpip-open-payload-host-to-connect-whitespace(6),11301,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,32987,1,passed,3.041
ssh2-client-direct-tcpip-open-payload-host-to-connect-whitespace(7),11302,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,1235,1,passed,3.01
ssh2-client-direct-tcpip-open-payload-host-to-connect-whitespace(8),11303,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,4051,1,passed,3.03
ssh2-client-direct-tcpip-open-payload-host-to-connect-whitespace(9),11304,SSH_MSG_CHANNEL_OPEN_CONFIRMATION,8,1043,10,49951,1,passed,3.142
ssh2-client-direct-tcpip-open-payload-host-to-connect-whitespace(10),11305,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,987,1,passed,3.038
ssh2-client-direct-tcpip-open-payload-host-to-connect-ascii-of(0),11306,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,979,1,passed,3.125
ssh2-client-direct-tcpip-open-payload-host-to-connect-ascii-of(1),11307,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,1011,1,passed,3.107
ssh2-client-direct-tcpip-open-payload-host-to-connect-ascii-of(2),11308,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,1043,1,passed,3.045
ssh2-client-direct-tcpip-open-payload-host-to-connect-ascii-of(3),11309,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,1107,1,passed,3.017
ssh2-client-direct-tcpip-open-payload-host-to-connect-ascii-of(4),11310,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,1235,1,passed,3.041
ssh2-client-direct-tcpip-open-payload-host-to-connect-ascii-of(5),11311,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,3027,1,passed,3.001
ssh2-client-direct-tcpip-open-payload-host-to-connect-ascii-of(6),11312,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,9171,1,passed,3.03
ssh2-client-direct-tcpip-open-payload-host-to-connect-ascii-of(7),11313,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,17363,1,passed,3.049
ssh2-client-direct-tcpip-open-payload-host-to-connect-ascii-of(8),11314,SSH_MSG_CHANNEL_OPEN_CONFIRMATION,8,1043,10,33567,1,passed,3.128
ssh2-client-direct-tcpip-open-payload-host-to-connect-ascii-of(9),11315,SSH_MSG_CHANNEL_OPEN_CONFIRMATION,8,1043,10,65799,1,passed,3.126
ssh2-client-direct-tcpip-open-payload-host-to-connect-ascii-of(10),11316,SSH_MSG_CHANNEL_OPEN_CONFIRMATION,8,1043,10,128799,1,passed,3.16
ssh2-client-direct-tcpip-open-payload-host-to-connect-ascii-of(11),11317,SSH_MSG_CHANNEL_OPEN_CONFIRMATION,8,1043,10,1128799,1,passed,3.662
ssh2-client-direct-tcpip-open-payload-host-to-connect-ascii-of(12),11318,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,4083,1,passed,3.026
ssh2-client-direct-tcpip-open-payload-host-to-connect-ascii-of(13),11319,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,17363,1,passed,3.132
ssh2-client-direct-tcpip-open-payload-host-to-connect-ascii-of(14),11320,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,987,1,passed,3.015
ssh2-client-direct-tcpip-open-payload-host-to-connect-ascii-of(15),11321,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,2003,1,passed,3.021
ssh2-client-direct-tcpip-open-payload-host-to-connect-ascii-of(16),11322,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,1011,1,passed,3.023
ssh2-client-direct-tcpip-open-payload-host-to-connect-ascii-of(17),11323,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,1043,1,passed,3.026
ssh2-client-direct-tcpip-open-payload-host-to-connect-ascii-of(18),11324,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,1235,1,passed,3.116
ssh2-client-direct-tcpip-open-payload-host-to-connect-ascii-of(19),11325,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,5075,1,passed,3.007
ssh2-client-direct-tcpip-open-payload-host-to-connect-ascii-of(20),11326,SSH_MSG_CHANNEL_OPEN_CONFIRMATION,8,1043,10,56359,1,passed,3.13
ssh2-client-direct-tcpip-open-payload-host-to-connect-ascii-of(21),11327,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,1011,1,passed,3.138
ssh2-client-direct-tcpip-open-payload-host-to-connect-ascii-of(22),11328,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,979,1,passed,3.109
ssh2-client-direct-tcpip-open-payload-host-to-connect-ascii-of(23),11329,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,987,1,passed,3.028
ssh2-client-direct-tcpip-open-payload-host-to-connect-ascii-of(24),11330,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,995,1,passed,3.02
ssh2-client-direct-tcpip-open-payload-host-to-connect-ascii-of(25),11331,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,1107,1,passed,3.003
ssh2-client-direct-tcpip-open-payload-host-to-connect-ascii-of(26),11332,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,1235,1,passed,3.109
ssh2-client-direct-tcpip-open-payload-host-to-connect-ascii-of(27),11333,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,2003,1,passed,3.114
ssh2-client-direct-tcpip-open-payload-host-to-connect-ascii-of(28),11334,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,17363,1,passed,3.02
ssh2-client-direct-tcpip-open-payload-host-to-connect-ascii-of(29),11335,SSH_MSG_CHANNEL_OPEN_CONFIRMATION,8,1043,10,64799,1,passed,3.139
ssh2-client-direct-tcpip-open-payload-host-to-connect-ascii-of(30),11336,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,1499,1,passed,3.033
ssh2-client-direct-tcpip-open-payload-host-to-connect-cfs(0),11337,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,987,1,passed,3.017
ssh2-client-direct-tcpip-open-payload-host-to-connect-cfs(1),11338,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,987,1,passed,3.026
ssh2-client-direct-tcpip-open-payload-host-to-connect-cfs(2),11339,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,995,1,passed,3.11
ssh2-client-direct-tcpip-open-payload-host-to-connect-cfs(3),11340,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,1491,1,passed,3.104
ssh2-client-direct-tcpip-open-payload-host-to-connect-cfs(4),11341,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,7123,1,passed,3.012
ssh2-client-direct-tcpip-open-payload-host-to-connect-cfs(5),11342,SSH_MSG_CHANNEL_OPEN_CONFIRMATION,8,1043,10,64887,1,passed,3.128
ssh2-client-direct-tcpip-open-payload-host-to-connect-cof(0),11343,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,1027,1,passed,3.008
ssh2-client-direct-tcpip-open-payload-host-to-connect-cof(1),11344,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,1075,1,passed,3.112
ssh2-client-direct-tcpip-open-payload-host-to-connect-cof(2),11345,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,1363,1,passed,3.015
ssh2-client-direct-tcpip-open-payload-host-to-connect-cof(3),11346,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,1779,1,passed,2.997
ssh2-client-direct-tcpip-open-payload-host-to-connect-cof(4),11347,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,4051,1,passed,3.01
ssh2-client-direct-tcpip-open-payload-host-to-connect-cof(5),11348,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,3027,1,passed,3.127
ssh2-client-direct-tcpip-open-payload-host-to-connect-cof(6),11349,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,1051,1,passed,3.019
ssh2-client-direct-tcpip-open-payload-host-to-connect-cof(7),11350,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,1003,1,passed,3.124
ssh2-client-direct-tcpip-open-payload-host-to-connect-cof(8),11351,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,1003,1,passed,3.111
ssh2-client-direct-tcpip-open-payload-host-to-connect-cof(9),11352,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,1107,1,passed,3.016
ssh2-client-direct-tcpip-open-payload-host-to-connect-cof(10),11353,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,1747,1,passed,3.027
ssh2-client-direct-tcpip-open-payload-host-to-connect-cof(11),11354,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,5083,1,passed,3.018
ssh2-client-direct-tcpip-open-payload-host-to-connect-cof(12),11355,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,17379,1,passed,3.023
ssh2-client-direct-tcpip-open-payload-host-to-connect-cof(13),11356,SSH_MSG_CHANNEL_OPEN_CONFIRMATION,8,1043,10,66799,1,passed,3.133
ssh2-client-direct-tcpip-open-payload-host-to-connect-utf8(0),11357,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,979,1,passed,3.009
ssh2-client-direct-tcpip-open-payload-host-to-connect-utf8(1),11358,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,979,1,passed,3.023
ssh2-client-direct-tcpip-open-payload-host-to-connect-utf8(2),11359,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,987,1,passed,3.039
ssh2-client-direct-tcpip-open-payload-host-to-connect-utf8(3),11360,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,987,1,passed,3.103
ssh2-client-direct-tcpip-open-payload-host-to-connect-utf8(4),11361,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,987,1,passed,3.022
ssh2-client-direct-tcpip-open-payload-host-to-connect-utf8(5),11362,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,987,1,passed,3.009
ssh2-client-direct-tcpip-open-payload-host-to-connect-utf8(6),11363,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,987,1,passed,3.127
ssh2-client-direct-tcpip-open-payload-host-to-connect-utf8(7),11364,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,1107,1,passed,3.003
ssh2-client-direct-tcpip-open-payload-host-to-connect-utf8(8),11365,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,1235,1,passed,3.02
ssh2-client-direct-tcpip-open-payload-host-to-connect-utf8(9),11366,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,1747,1,passed,3.022
ssh2-client-direct-tcpip-open-payload-host-to-connect-utf8(10),11367,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,4051,1,passed,3.008
ssh2-client-direct-tcpip-open-payload-host-to-connect-utf8(11),11368,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,9171,1,passed,3.015
ssh2-client-direct-tcpip-open-payload-host-to-connect-utf8(12),11369,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,9171,1,passed,3.137
ssh2-client-direct-tcpip-open-payload-host-to-connect-utf8(13),11370,SSH_MSG_CHANNEL_OPEN_CONFIRMATION,8,1043,10,64103,1,passed,3.138
ssh2-client-direct-tcpip-open-payload-host-to-connect-crlf(0),11371,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,979,1,passed,3.022
ssh2-client-direct-tcpip-open-payload-host-to-connect-crlf(1),11372,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,979,1,passed,3.028
ssh2-client-direct-tcpip-open-payload-host-to-connect-crlf(2),11373,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,979,1,passed,3.017
ssh2-client-direct-tcpip-open-payload-host-to-connect-crlf(3),11374,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,987,1,passed,3.029
ssh2-client-direct-tcpip-open-payload-host-to-connect-crlf(4),11375,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,1011,1,passed,3.035
ssh2-client-direct-tcpip-open-payload-host-to-connect-crlf(5),11376,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,1491,1,passed,3.027
ssh2-client-direct-tcpip-open-payload-host-to-connect-crlf(6),11377,SSH_MSG_CHANNEL_OPEN_CONFIRMATION,8,1043,10,60799,1,passed,3.122
ssh2-client-direct-tcpip-open-payload-host-to-connect-crlf(7),11378,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,987,1,passed,3.005
ssh2-client-direct-tcpip-open-payload-host-to-connect-crlf(8),11379,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,987,1,passed,3.035
ssh2-client-direct-tcpip-open-payload-host-to-connect-crlf(9),11380,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,987,1,passed,3.112
ssh2-client-direct-tcpip-open-payload-host-to-connect-crlf(10),11381,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,987,1,passed,3.015
ssh2-client-direct-tcpip-open-payload-host-to-connect-crlf(11),11382,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,1235,1,passed,3.018
ssh2-client-direct-tcpip-open-payload-host-to-connect-crlf(12),11383,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,1243,1,passed,3.015
ssh2-client-direct-tcpip-open-payload-host-to-connect-crlf(13),11384,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,3035,1,passed,3.023
ssh2-client-direct-tcpip-open-payload-port-to-connect(0),11385,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,987,1,passed,3.023
ssh2-client-direct-tcpip-open-payload-port-to-connect(1),11386,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,987,1,passed,3.014
ssh2-client-direct-tcpip-open-payload-port-to-connect(2),11387,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,987,1,passed,3.027
ssh2-client-direct-tcpip-open-payload-port-to-connect(3),11388,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,987,1,passed,3.031
ssh2-client-direct-tcpip-open-payload-port-to-connect(4),11389,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,987,1,passed,3.119
ssh2-client-direct-tcpip-open-payload-port-to-connect(5),11390,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,987,1,passed,2.998
ssh2-client-direct-tcpip-open-payload-port-to-connect(6),11391,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,987,1,passed,3.003
ssh2-client-direct-tcpip-open-payload-port-to-connect(7),11392,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,987,1,passed,3.006
ssh2-client-direct-tcpip-open-payload-port-to-connect(8),11393,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,987,1,passed,3.006
ssh2-client-direct-tcpip-open-payload-port-to-connect(9),11394,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,987,1,passed,3.168
ssh2-client-direct-tcpip-open-payload-port-to-connect(10),11395,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,987,1,passed,3.023
ssh2-client-direct-tcpip-open-payload-port-to-connect(11),11396,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,987,1,passed,3.114
ssh2-client-direct-tcpip-open-payload-port-to-connect(12),11397,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,987,1,passed,3.012
ssh2-client-direct-tcpip-open-payload-port-to-connect(13),11398,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,987,1,passed,3.021
ssh2-client-direct-tcpip-open-payload-port-to-connect(14),11399,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,987,1,passed,3.115
ssh2-client-direct-tcpip-open-payload-port-to-connect(15),11400,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,987,1,passed,3.142
ssh2-client-direct-tcpip-open-payload-port-to-connect(16),11401,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,987,1,passed,3.006
ssh2-client-direct-tcpip-open-payload-port-to-connect(17),11402,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,987,1,passed,3.099
ssh2-client-direct-tcpip-open-payload-port-to-connect(18),11403,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,987,1,passed,3.011
ssh2-client-direct-tcpip-open-payload-port-to-connect(19),11404,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,987,1,passed,3.106
ssh2-client-direct-tcpip-open-payload-port-to-connect(20),11405,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,987,1,passed,3.021
ssh2-client-direct-tcpip-open-payload-port-to-connect(21),11406,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,987,1,passed,3.007
ssh2-client-direct-tcpip-open-payload-originator-ip-length(0),11407,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,987,1,passed,3.024
ssh2-client-direct-tcpip-open-payload-originator-ip-length(1),11408,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,987,1,passed,3.101
ssh2-client-direct-tcpip-open-payload-originator-ip-length(2),11409,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,987,1,passed,3.007
ssh2-client-direct-tcpip-open-payload-originator-ip-length(3),11410,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,987,1,passed,3.001
ssh2-client-direct-tcpip-open-payload-originator-ip-length(4),11411,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,987,1,passed,3.002
ssh2-client-direct-tcpip-open-payload-originator-ip-length(5),11412,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,987,1,passed,3.116
ssh2-client-direct-tcpip-open-payload-originator-ip-length(6),11413,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,987,1,passed,3.008
ssh2-client-direct-tcpip-open-payload-originator-ip-length(7),11414,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,987,1,passed,3.022
ssh2-client-direct-tcpip-open-payload-originator-ip-length(8),11415,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,987,1,passed,3.014
ssh2-client-direct-tcpip-open-payload-originator-ip-length(9),11416,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,987,1,passed,3.112
ssh2-client-direct-tcpip-open-payload-originator-ip-length(10),11417,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,987,1,passed,3.06
ssh2-client-direct-tcpip-open-payload-originator-ip-length(11),11418,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,987,1,passed,3.109
ssh2-client-direct-tcpip-open-payload-originator-ip-length(12),11419,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,987,1,passed,3.045
ssh2-client-direct-tcpip-open-payload-originator-ip-length(13),11420,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,987,1,passed,3.014
ssh2-client-direct-tcpip-open-payload-originator-ip-length(14),11421,SSH_MSG_CHANNEL_OPEN_FAILURE,11,1171,13,987,1,passed,3.019
